rd_present,rd_velocity_cm_s,c4001_present,c4001_distance_m,c4001_raw_targets,c4001_raw_distance_m,datetime_seconds,activity,combined_rd_angle_deg_rd_x_mm,combined_rd_distance_mm_rd_y_mm,combined_c4001_velocity_m_s_c4001_raw_velocity_m_s,combined_c4001_energy_c4001_raw_energy
1.0,-24.0,1.0,2.6759999999999997,1.0,2.6759999999999997,1778346985.15,WALKING,382.24,1593.53,-0.08600000000000002,5360.4
1.0,-24.0,1.0,2.6599999999999997,1.0,2.6599999999999997,1778346985.2,WALKING,381.02,1590.92,-0.09200000000000003,12839.2
1.0,-27.0,1.0,2.5940000000000003,1.0,2.5940000000000003,1778346985.25,WALKING,379.5,1587.04,-0.11400000000000002,24750.4
1.0,-28.6,1.0,2.4880000000000004,1.0,2.4880000000000004,1778346985.3,WALKING,378.19,1583.6200000000001,-0.14800000000000002,27839.4
1.0,-30.2,1.0,2.384,1.0,2.384,1778346985.35,WALKING,376.88,1580.2,-0.182,30928.4
1.0,-31.8,1.0,2.274,1.0,2.274,1778346985.4,WALKING,375.05,1576.18,-0.21600000000000003,34017.4
1.0,-33.4,1.0,2.228,1.0,2.228,1778346985.45,WALKING,373.22,1572.1599999999999,-0.22800000000000004,25195.2
1.0,-28.8,1.0,2.154,1.0,2.154,1778346985.5,WALKING,370.56,1568.37,-0.24600000000000002,13366.0
1.0,-25.6,1.0,2.12,1.0,2.12,1778346985.55,WALKING,368.51,1565.8,-0.25200000000000006,10359.0
1.0,-20.8,1.0,2.066,1.0,2.066,1778346985.6,WALKING,365.12,1562.29,-0.254,10000.4
1.0,-17.6,1.0,2.018,1.0,2.018,1778346985.65,WALKING,361.31,1559.01,-0.25600000000000006,9641.8
1.0,-14.4,1.0,1.956,1.0,1.956,1778346985.7,WALKING,357.5,1555.73,-0.25400000000000006,6949.0
1.0,-12.8,1.0,1.922,1.0,1.922,1778346985.75,WALKING,353.28,1552.1,-0.24600000000000005,7263.2
1.0,-11.2,1.0,1.9240000000000002,1.0,1.9240000000000002,1778346985.8,WALKING,349.06,1548.4700000000003,-0.21600000000000003,7224.6
1.0,-9.6,1.0,1.9460000000000002,1.0,1.9460000000000002,1778346985.85,WALKING,344.64,1544.4099999999999,-0.19000000000000003,4537.6
1.0,-6.4,1.0,1.966,1.0,1.966,1778346985.9,WALKING,341.56,1541.65,-0.16400000000000003,1850.6
1.0,-3.2,0.8,1.594,1.0,2.0,1778346985.95,WALKING,333.95000000000005,1534.6599999999999,-0.13000000000000003,1383.3
1.0,-1.6,0.6,1.222,1.0,2.034,1778346986.0,WALKING,327.88,1529.06,-0.096,916.0
1.0,3.2,0.4,0.8140000000000001,1.0,2.032,1778346986.05,WALKING,316.34,1520.15,-0.084,801.5
1.0,4.8,0.2,0.40599999999999997,1.0,2.03,1778346986.1,WALKING,300.34,1509.6799999999998,-0.07200000000000001,687.0
1.0,6.4,0.0,0.0,1.0,2.03,1778346986.15,WALKING,284.34,1499.21,-0.06,572.5
1.0,8.0,0.0,0.0,1.0,1.94,1778346986.2,WALKING,266.77,1490.19,-0.026000000000000013,1604.6
1.0,9.6,0.0,0.0,1.0,1.85,1778346986.25,WALKING,249.2,1481.17,0.007999999999999985,2636.7
1.0,9.6,0.2,0.32,1.0,1.764,1778346986.3,WALKING,225.17000000000002,1471.17,0.06399999999999997,4815.4
1.0,11.2,0.4,0.64,1.0,1.6780000000000002,1778346986.35,WALKING,207.14000000000001,1464.1,0.11999999999999998,6994.099999999999
1.0,11.2,0.6,1.124,1.0,1.7560000000000002,1778346986.4,WALKING,178.41,1455.54,0.16999999999999998,7111.0
1.0,11.2,0.8,1.6079999999999999,1.0,1.9240000000000002,1778346986.45,WALKING,146.53,1450.51,0.18599999999999997,6195.799999999999
1.0,11.2,1.0,2.096,1.0,2.096,1778346986.5,WALKING,114.64999999999999,1445.48,0.20199999999999999,5280.6
1.0,11.2,1.0,2.2640000000000002,1.0,2.2640000000000002,1778346986.55,WALKING,86.8,1444.88,0.19599999999999998,3218.8
1.0,11.2,1.0,2.4859999999999998,1.0,2.4859999999999998,1778346986.6,WALKING,58.95,1444.2800000000002,0.186,1852.2
1.0,11.2,1.0,2.544,1.0,2.544,1778346986.65,WALKING,36.699999999999996,1441.68,0.182,2547.4
1.0,11.2,1.0,2.5420000000000003,1.0,2.5420000000000003,1778346986.7,WALKING,23.7,1438.33,0.16799999999999998,4636.4
1.0,11.2,1.0,2.536,1.0,2.536,1778346986.75,WALKING,5.61,1432.8600000000001,0.15399999999999997,6725.4
1.0,9.6,1.0,2.494,1.0,2.494,1778346986.8,WALKING,-4.58,1427.25,0.128,10984.0
1.0,8.0,1.0,2.3980000000000006,1.0,2.3980000000000006,1778346986.85,WALKING,-20.81,1421.1599999999999,0.10599999999999998,14547.4
1.0,8.0,1.0,2.302,1.0,2.302,1778346986.9,WALKING,-38.39,1418.1599999999999,0.08399999999999998,18110.8
1.0,8.0,1.0,2.266,1.0,2.266,1778346986.95,WALKING,-55.97,1415.1599999999999,0.07199999999999998,20280.4
1.0,9.6,1.0,2.23,1.0,2.23,1778346987.0,WALKING,-75.22,1414.8000000000002,0.06,22450.0
1.0,11.2,1.0,2.23,1.0,2.23,1778346987.05,WALKING,-94.47,1414.44,0.06,22450.0
1.0,12.8,1.0,2.23,1.0,2.23,1778346987.1,WALKING,-114.12,1417.0900000000001,0.06,22450.0
1.0,14.4,1.0,2.23,1.0,2.23,1778346987.15,WALKING,-127.32000000000001,1420.1399999999999,0.06,22450.0
1.0,16.0,1.0,2.134,1.0,2.134,1778346987.2,WALKING,-146.85,1426.13,0.09599999999999997,23979.6
1.0,16.0,1.0,2.038,1.0,2.038,1778346987.25,WALKING,-165.51999999999998,1435.44,0.13199999999999995,25509.2
1.0,16.0,1.0,1.9440000000000002,1.0,1.9440000000000002,1778346987.3,WALKING,-184.19,1444.75,0.16599999999999998,28936.0
1.0,19.2,1.0,1.85,1.0,1.85,1778346987.35,WALKING,-202.22,1453.7600000000002,0.19999999999999998,32362.8
1.0,22.4,1.0,1.8579999999999999,1.0,1.8579999999999999,1778346987.4,WALKING,-220.25,1462.77,0.24399999999999997,27993.8
1.0,27.0,1.0,1.9620000000000002,1.0,1.9620000000000002,1778346987.45,WALKING,-237.54999999999998,1469.83,0.252,22095.2
1.0,31.6,1.0,2.12,1.0,2.12,1778346987.5,WALKING,-248.95,1473.05,0.266,16280.6
1.0,36.2,1.0,2.2760000000000002,1.0,2.2760000000000002,1778346987.55,WALKING,-265.84,1477.21,0.282,8568.8
1.0,37.6,1.0,2.438,1.0,2.438,1778346987.6,WALKING,-276.93,1479.1399999999999,0.29799999999999993,857.0
1.0,36.0,0.8,1.9840000000000004,1.0,2.498,1778346987.65,WALKING,-294.02,1483.33,0.27299999999999996,838.5
1.0,31.4,0.6,1.5299999999999998,1.0,2.558,1778346987.7,WALKING,-312.31,1491.03,0.248,820.0
1.0,26.8,0.4,1.0219999999999998,1.0,2.564,1778346987.75,WALKING,-330.6,1498.73,0.21699999999999997,717.5
1.0,22.2,0.2,0.514,1.0,2.57,1778346987.8,WALKING,-348.64000000000004,1510.06,0.186,615.0
1.0,17.6,0.0,0.0,1.0,2.57,1778346987.85,WALKING,-366.68,1521.39,0.155,512.5
1.0,19.2,0.0,0.0,1.0,2.57,1778346987.9,WALKING,-381.27,1534.8200000000002,0.155,512.5
1.0,22.4,0.0,0.0,1.0,2.57,1778346987.95,WALKING,-389.06,1543.75,0.155,512.5
1.0,22.4,0.0,0.0,1.0,2.57,1778346988.0,WALKING,-399.41,1556.12,0.155,512.5
1.0,20.8,0.0,0.0,1.0,2.57,1778346988.05,WALKING,-407.18,1566.86,0.155,512.5
1.0,19.2,0.0,0.0,1.0,2.57,1778346988.1,WALKING,-414.95,1577.6,0.155,512.5
1.0,12.8,0.0,0.0,1.0,2.57,1778346988.15,WALKING,-422.73,1586.15,0.155,512.5
1.0,6.4,0.0,0.0,1.0,2.57,1778346988.2,WALKING,-430.51,1594.7,0.155,512.5
1.0,4.8,0.0,0.0,0.8,2.0559999999999996,1778346988.25,WALKING,-437.26,1602.23,0.12399999999999997,410.0
1.0,4.8,0.0,0.0,0.6,1.542,1778346988.3,WALKING,-441.35,1606.8200000000002,0.09299999999999999,307.5
1.0,1.6,0.0,0.0,0.4,1.028,1778346988.35,WALKING,-446.27000000000004,1611.63,0.061999999999999986,205.0
1.0,0.0,0.0,0.0,0.2,0.514,1778346988.4,WALKING,-448.63,1614.27,0.030999999999999982,102.5
1.0,1.6,0.0,0.0,0.0,0.0,1778346988.45,WALKING,-451.09,1616.96,0.0,0.0
1.0,-6.4,0.0,0.0,0.0,0.0,1778346988.5,WALKING,-452.75,1616.65,0.0,0.0
1.0,-14.4,0.0,0.0,0.0,0.0,1778346988.55,WALKING,-454.40999999999997,1616.34,0.0,0.0
1.0,-19.2,0.0,0.0,0.0,0.0,1778346988.6,WALKING,-455.76,1615.14,0.0,0.0
1.0,-24.0,0.0,0.0,0.0,0.0,1778346988.65,WALKING,-457.11,1613.94,0.0,0.0
1.0,-28.8,0.0,0.0,0.2,0.352,1778346988.7,WALKING,-458.16,1612.59,-0.016000000000000018,4265.0
1.0,-25.6,0.0,0.0,0.4,0.704,1778346988.75,WALKING,-458.48,1611.8200000000002,-0.032000000000000015,8530.0
1.0,-22.4,0.2,0.352,0.6,1.056,1778346988.8,WALKING,-458.59,1610.76,-0.07000000000000003,12692.0
1.0,-19.2,0.4,0.704,0.8,1.408,1778346988.85,WALKING,-458.18,1610.37,-0.10800000000000003,16854.0
1.0,-17.6,0.6,1.052,1.0,1.7559999999999998,1778346988.9,WALKING,-457.57,1609.69,-0.14600000000000002,21016.0
1.0,-19.2,0.8,1.4,1.0,1.752,1778346988.95,WALKING,-456.96000000000004,1608.45,-0.168,20913.0
1.0,-20.8,1.0,1.746,1.0,1.746,1778346989.0,WALKING,-456.35,1607.21,-0.19,22394.0
1.0,-22.4,1.0,1.7399999999999998,1.0,1.7399999999999998,1778346989.05,WALKING,-455.64,1605.55,-0.19,23978.0
1.0,-24.0,1.0,1.73,1.0,1.73,1778346989.1,WALKING,-454.93,1603.8899999999999,-0.192,21281.0
1.0,-19.2,1.0,1.7240000000000002,1.0,1.7239999999999998,1778346989.15,WALKING,-453.91,1602.2600000000002,-0.194,18584.0
1.0,-14.4,1.0,1.714,1.0,1.714,1778346989.2,WALKING,-453.09000000000003,1601.29,-0.196,15887.0
1.0,-12.8,1.0,1.706,1.0,1.706,1778346989.25,WALKING,-451.45,1599.73,-0.198,11606.0
1.0,-14.4,1.0,1.698,1.0,1.6979999999999997,1778346989.3,WALKING,-449.3,1597.9199999999998,-0.2,7325.0
1.0,-16.0,1.0,1.6939999999999997,1.0,1.6940000000000002,1778346989.35,WALKING,-447.15,1596.11,-0.2,7325.0
1.0,-23.8,1.0,1.69,1.0,1.69,1778346989.4,WALKING,-444.70000000000005,1592.8600000000001,-0.2,7325.0
1.0,-31.6,1.0,1.69,1.0,1.69,1778346989.45,WALKING,-442.25,1589.6099999999997,-0.2,7325.0
1.0,-33.2,1.0,1.658,1.0,1.6580000000000001,1778346989.5,WALKING,-439.7,1585.3799999999999,-0.20600000000000002,10418.8
1.0,-31.6,1.0,1.6260000000000001,1.0,1.626,1778346989.55,WALKING,-437.97,1582.11,-0.21200000000000002,13512.6
1.0,-30.0,1.0,1.5939999999999999,1.0,1.594,1778346989.6,WALKING,-435.01000000000005,1577.5,-0.21800000000000003,20277.4
1.0,-27.0,1.0,1.5619999999999998,1.0,1.562,1778346989.65,WALKING,-432.86,1574.59,-0.22400000000000003,27042.2
1.0,-20.8,1.0,1.526,1.0,1.5260000000000002,1778346989.7,WALKING,-429.16999999999996,1570.5700000000002,-0.23,33807.0
1.0,-16.0,1.0,1.5219999999999998,1.0,1.522,1778346989.75,WALKING,-424.75,1567.7200000000003,-0.23,37478.0
1.0,-11.2,1.0,1.516,1.0,1.516,1778346989.8,WALKING,-420.33000000000004,1564.87,-0.21200000000000002,33288.0
1.0,-8.0,1.0,1.5100000000000002,1.0,1.51,1778346989.85,WALKING,-415.49,1562.6,-0.194,25427.0
1.0,-4.8,1.0,1.502,1.0,1.502,1778346989.9,WALKING,-410.65,1560.33,-0.17800000000000005,18339.8
1.0,-3.2,1.0,1.498,1.0,1.498,1778346989.95,WALKING,-405.5,1557.9499999999998,-0.16200000000000003,11252.6
1.0,-3.2,1.0,1.49,1.0,1.49,1778346990.0,WALKING,-402.0,1555.9700000000003,-0.14600000000000002,4165.4
1.0,-1.6,1.0,1.484,1.0,1.484,1778346990.05,WALKING,-393.04,1550.47,-0.14800000000000002,4939.2
1.0,3.2,1.0,1.48,1.0,1.48,1778346990.1,WALKING,-379.53999999999996,1543.5700000000002,-0.14,8040.0
1.0,8.0,1.0,1.4780000000000002,1.0,1.478,1778346990.15,WALKING,-366.04,1536.67,-0.13000000000000003,10367.0
1.0,9.6,1.0,1.476,1.0,1.4760000000000002,1778346990.2,WALKING,-348.7,1528.44,-0.11200000000000004,10549.4
1.0,11.2,1.0,1.4780000000000002,1.0,1.478,1778346990.25,WALKING,-331.36,1520.21,-0.09400000000000003,10731.8
1.0,12.8,1.0,1.484,1.0,1.484,1778346990.3,WALKING,-314.1,1513.9900000000002,-0.06400000000000003,15459.8
1.0,12.8,1.0,1.488,1.0,1.488,1778346990.35,WALKING,-303.03000000000003,1509.93,-0.044000000000000025,17860.8
1.0,11.2,1.0,1.502,1.0,1.502,1778346990.4,WALKING,-286.37,1504.46,-0.01400000000000002,16897.6
1.0,11.2,1.0,1.516,1.0,1.516,1778346990.45,WALKING,-275.4,1501.54,0.00799999999999998,18079.0
1.0,11.2,1.0,1.5299999999999998,1.0,1.53,1778346990.5,WALKING,-253.03,1495.68,0.02999999999999998,19260.4
1.0,9.6,1.0,1.5400000000000003,1.0,1.54,1778346990.55,WALKING,-225.25,1489.26,0.03999999999999998,15896.2
1.0,8.0,1.0,1.55,1.0,1.55,1778346990.6,WALKING,-197.47,1482.84,0.05,12222.4
1.0,9.6,1.0,1.55,1.0,1.55,1778346990.65,WALKING,-165.73,1476.61,0.05,11912.8
1.0,11.2,1.0,1.596,1.0,1.5959999999999999,1778346990.7,WALKING,-133.99,1470.38,0.06999999999999998,10677.2
1.0,11.2,1.0,1.6420000000000001,1.0,1.6420000000000001,1778346990.75,WALKING,-104.2,1465.04,0.08999999999999998,9441.6
1.0,11.2,1.0,1.6919999999999997,1.0,1.6920000000000002,1778346990.8,WALKING,-85.2,1461.77,0.10999999999999997,8206.0
1.0,12.8,1.0,1.7420000000000002,1.0,1.7420000000000002,1778346990.85,WALKING,-57.88,1456.42,0.12999999999999995,7280.0
1.0,11.2,1.0,1.7920000000000003,1.0,1.7919999999999998,1778346990.9,WALKING,-33.04,1451.2,0.15,6354.0
1.0,9.6,1.0,1.796,1.0,1.796,1778346990.95,WALKING,-8.200000000000001,1445.98,0.15,6354.0
1.0,11.2,1.0,1.8,1.0,1.8,1778346991.0,WALKING,13.94,1444.41,0.15,6354.0
1.0,12.8,1.0,1.8,1.0,1.8,1778346991.05,WALKING,36.080000000000005,1442.84,0.15,6354.0
1.0,11.2,1.0,1.8,1.0,1.8,1778346991.1,WALKING,55.72,1445.33,0.15,6354.0
1.0,11.2,1.0,1.8,1.0,1.8,1778346991.15,WALKING,68.29,1448.9099999999999,0.15,6354.0
1.0,12.8,1.0,1.8,1.0,1.8,1778346991.2,WALKING,85.63000000000001,1455.5,0.15,6354.0
1.0,12.8,1.0,1.8,1.0,1.8,1778346991.25,WALKING,96.22,1460.49,0.15,6354.0
1.0,11.2,1.0,1.8,1.0,1.8,1778346991.3,WALKING,111.47,1468.81,0.15,6354.0
1.0,12.8,1.0,1.8,1.0,1.8,1778346991.35,WALKING,126.09,1477.12,0.15,6354.0
1.0,14.4,1.0,1.8,1.0,1.8,1778346991.4,WALKING,140.71,1485.4299999999998,0.15,6354.0
1.0,16.0,1.0,1.44,0.8,1.44,1778346991.45,WALKING,156.15,1492.35,0.11999999999999997,5083.2
1.0,17.6,1.0,1.434,0.8,1.4340000000000002,1778346991.5,WALKING,171.59,1499.27,0.13799999999999996,4439.0
1.0,22.4,1.0,1.4280000000000002,0.8,1.428,1778346991.55,WALKING,188.48,1505.58,0.15599999999999997,3794.8
1.0,25.6,1.0,1.422,0.8,1.4220000000000002,1778346991.6,WALKING,200.18,1509.92,0.172,3121.8
1.0,28.8,1.0,1.416,0.8,1.416,1778346991.65,WALKING,218.5,1516.3600000000001,0.188,2448.8
1.0,28.8,1.0,1.7719999999999998,1.0,1.7719999999999998,1778346991.7,WALKING,236.70999999999998,1522.74,0.236,4855.6
1.0,28.8,1.0,1.7740000000000002,1.0,1.7739999999999998,1778346991.75,WALKING,254.92000000000002,1529.1200000000001,0.236,6635.8
1.0,27.2,1.0,1.778,1.0,1.778,1778346991.8,WALKING,272.60999999999996,1533.96,0.23399999999999999,11297.2
1.0,25.6,1.0,1.782,1.0,1.782,1778346991.85,WALKING,290.3,1538.8,0.23399999999999999,15987.4
1.0,24.0,1.0,1.7879999999999998,1.0,1.7880000000000003,1778346991.9,WALKING,306.64,1543.33,0.23399999999999999,22003.4
1.0,24.0,1.0,1.7920000000000003,1.0,1.7920000000000003,1778346991.95,WALKING,317.5,1546.3000000000002,0.23199999999999998,26210.4
1.0,25.6,1.0,1.798,1.0,1.798,1778346992.0,WALKING,333.52000000000004,1550.78,0.23,26899.8
1.0,27.2,1.0,1.802,1.0,1.802,1778346992.05,WALKING,343.95,1554.08,0.23,24708.0
1.0,27.2,1.0,1.816,1.0,1.816,1778346992.1,WALKING,358.6,1559.94,0.22599999999999998,23515.4
1.0,24.0,1.0,1.828,1.0,1.828,1778346992.15,WALKING,369.3,1567.81,0.222,20997.0
1.0,20.8,1.0,1.844,1.0,1.844,1778346992.2,WALKING,380.0,1575.6799999999998,0.21799999999999997,18478.6
1.0,17.6,1.0,1.858,1.0,1.8579999999999999,1778346992.25,WALKING,386.75,1585.23,0.21399999999999997,19477.8
1.0,14.4,1.0,1.8739999999999999,1.0,1.874,1778346992.3,WALKING,393.5,1594.7800000000002,0.204,19380.4
1.0,11.2,1.0,1.8800000000000001,1.0,1.8800000000000001,1778346992.35,WALKING,395.59999999999997,1603.6799999999998,0.198,18283.8
1.0,11.2,1.0,1.892,1.0,1.892,1778346992.4,WALKING,396.38,1608.7800000000002,0.19399999999999995,16123.0
1.0,9.6,1.0,1.9,1.0,1.9,1778346992.45,WALKING,396.21,1616.3200000000002,0.19,13962.2
1.0,9.6,1.0,1.9120000000000001,1.0,1.9119999999999997,1778346992.5,WALKING,394.82000000000005,1622.3799999999999,0.186,11801.4
1.0,9.6,1.0,1.922,1.0,1.922,1778346992.55,WALKING,393.43,1628.44,0.188,10737.2
1.0,11.2,1.0,1.932,1.0,1.932,1778346992.6,WALKING,393.81,1633.73,0.19,9673.0
1.0,12.8,1.0,1.936,1.0,1.936,1778346992.65,WALKING,394.19,1639.02,0.19,9673.0
1.0,11.2,1.0,1.94,1.0,1.94,1778346992.7,WALKING,396.33,1643.5500000000002,0.19,9673.0
1.0,6.4,1.0,1.94,1.0,1.94,1778346992.75,WALKING,398.48,1646.37,0.19,9673.0
1.0,1.6,1.0,1.94,1.0,1.94,1778346992.8,WALKING,399.58,1650.8400000000001,0.19,9673.0
1.0,-3.2,1.0,1.94,1.0,1.94,1778346992.85,WALKING,399.34,1654.1699999999998,0.19,9673.0
1.0,-4.8,1.0,1.94,1.0,1.94,1778346992.9,WALKING,398.37,1659.2799999999997,0.19,9673.0
1.0,-1.6,1.0,1.94,1.0,1.94,1778346992.95,WALKING,395.54,1664.76,0.19,9673.0
1.0,1.6,1.0,1.94,1.0,1.94,1778346993.0,WALKING,392.71,1670.2399999999998,0.19,9673.0
1.0,6.4,1.0,1.94,1.0,1.94,1778346993.05,WALKING,389.88,1676.31,0.19,9673.0
1.0,11.2,1.0,1.94,1.0,1.94,1778346993.1,WALKING,387.05,1682.3799999999999,0.19,9673.0
1.0,12.8,1.0,1.552,0.8,1.552,1778346993.15,WALKING,384.63,1689.0300000000002,0.15199999999999997,7738.4
1.0,14.4,1.0,1.164,0.6,1.1640000000000001,1778346993.2,WALKING,383.26,1693.63,0.11399999999999998,5803.8
1.0,14.4,1.0,0.776,0.4,0.776,1778346993.25,WALKING,381.35,1700.5100000000002,0.07599999999999997,3869.2
1.0,12.8,1.0,0.388,0.2,0.388,1778346993.3,WALKING,380.49,1705.15,0.03799999999999998,1934.6
1.0,12.8,1.0,0.0,0.0,0.0,1778346993.35,WALKING,379.72,1712.13,0.0,0.0
1.0,11.2,0.8,0.0,0.0,0.0,1778346993.4,WALKING,378.95,1718.54,0.0,0.0
1.0,9.6,0.6,0.0,0.0,0.0,1778346993.45,WALKING,378.18,1724.95,0.0,0.0
1.0,8.0,0.4,0.0,0.0,0.0,1778346993.5,WALKING,376.81,1729.6,0.0,0.0
1.0,6.4,0.2,0.0,0.0,0.0,1778346993.55,WALKING,375.44,1734.25,0.0,0.0
1.0,3.2,0.0,0.0,0.0,0.0,1778346993.6,WALKING,373.77,1736.67,0.0,0.0
1.0,1.6,0.0,0.0,0.0,0.0,1778346993.65,WALKING,372.42,1737.3000000000002,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1778346993.7,WALKING,370.87,1738.04,0.0,0.0
1.0,-1.6,0.0,0.0,0.0,0.0,1778346993.75,WALKING,370.03999999999996,1738.8700000000001,0.0,0.0
1.0,-3.2,0.0,0.0,0.0,0.0,1778346993.8,WALKING,369.21000000000004,1739.7,0.0,0.0
1.0,-4.8,0.0,0.0,0.0,0.0,1778346993.85,WALKING,368.07,1741.0,0.0,0.0
1.0,-6.4,0.0,0.0,0.0,0.0,1778346993.9,WALKING,366.92999999999995,1742.3,0.0,0.0
1.0,-8.0,0.0,0.0,0.0,0.0,1778346993.95,WALKING,365.37,1744.4099999999999,0.0,0.0
1.0,-8.0,0.0,0.0,0.0,0.0,1778346994.0,WALKING,364.23,1745.9099999999999,0.0,0.0
1.0,-8.0,0.0,0.0,0.0,0.0,1778346994.05,WALKING,361.43,1748.53,0.0,0.0
1.0,-8.0,0.0,0.0,0.0,0.0,1778346994.1,WALKING,359.15,1750.5700000000002,0.0,0.0
1.0,-6.4,0.0,0.0,0.0,0.0,1778346994.15,WALKING,356.14,1753.6999999999998,0.0,0.0
1.0,-4.8,0.0,0.0,0.0,0.0,1778346994.2,WALKING,350.74,1758.72,0.0,0.0
1.0,-3.2,0.0,0.0,0.0,0.0,1778346994.25,WALKING,345.34000000000003,1763.74,0.0,0.0
1.0,0.0,0.0,0.0,0.2,0.44800000000000006,1778346994.3,WALKING,337.45,1772.29,0.007999999999999983,307.6
1.0,3.2,0.0,0.0,0.4,0.8960000000000001,1778346994.35,WALKING,329.56,1780.8400000000001,0.015999999999999983,615.2
1.0,4.8,0.2,0.426,0.6,1.322,1778346994.4,WALKING,313.39,1798.55,0.02399999999999998,1240.2
1.0,6.4,0.4,0.852,0.8,1.748,1778346994.45,WALKING,300.23,1813.45,0.03199999999999998,1865.2
1.0,6.4,0.6,1.2719999999999998,1.0,2.168,1778346994.5,WALKING,280.65999999999997,1833.0300000000002,0.041999999999999975,2856.0
1.0,6.4,0.8,1.6920000000000002,1.0,2.1399999999999997,1778346994.55,WALKING,257.59000000000003,1855.4099999999999,0.043999999999999984,3539.2
1.0,6.4,1.0,2.114,1.0,2.114,1778346994.6,WALKING,234.51999999999998,1877.79,0.045999999999999985,4222.4
1.0,6.4,1.0,2.1100000000000003,1.0,2.1100000000000003,1778346994.65,WALKING,214.38,1892.6,0.04799999999999997,4588.2
1.0,6.4,1.0,2.1,1.0,2.1,1778346994.7,WALKING,194.24,1907.41,0.04799999999999999,5600.4
1.0,6.4,1.0,2.096,1.0,2.096,1778346994.75,WALKING,174.85000000000002,1915.69,0.045999999999999985,6246.8
1.0,4.8,1.0,2.142,1.0,2.142,1778346994.8,WALKING,163.11,1916.52,0.053999999999999965,5466.6
1.0,3.2,1.0,2.186,1.0,2.186,1778346994.85,WALKING,147.16,1914.23,0.06199999999999997,4686.4
1.0,1.6,1.0,2.232,1.0,2.232,1778346994.9,WALKING,137.29000000000002,1909.26,0.06999999999999998,3906.2
1.0,0.0,1.0,2.284,1.0,2.284,1778346994.95,WALKING,123.3,1903.8400000000001,0.07999999999999997,2479.6
1.0,-3.2,1.0,2.324,1.0,2.324,1778346995.0,WALKING,109.92,1897.05,0.08199999999999998,1999.4
1.0,-6.4,1.0,2.314,1.0,2.314,1778346995.05,WALKING,96.54,1890.2600000000002,0.07399999999999998,2945.8
1.0,-8.0,1.0,2.336,1.0,2.336,1778346995.1,WALKING,80.88,1886.42,0.07399999999999998,2975.6
1.0,-9.6,1.0,2.356,1.0,2.356,1778346995.15,WALKING,65.22,1882.5800000000002,0.07399999999999997,3005.4
1.0,-9.6,1.0,2.3619999999999997,1.0,2.3619999999999997,1778346995.2,WALKING,46.57,1877.8200000000002,0.05999999999999997,4766.8
1.0,-6.4,1.0,2.38,1.0,2.38,1778346995.25,WALKING,32.97,1876.2800000000002,0.05399999999999998,5581.8
1.0,-6.4,1.0,2.422,1.0,2.422,1778346995.3,WALKING,13.08,1872.01,0.05799999999999997,4824.8
1.0,-6.4,1.0,2.432,1.0,2.432,1778346995.35,WALKING,-6.4,1865.17,0.05399999999999998,4984.4
1.0,-6.4,1.0,2.462,1.0,2.462,1778346995.4,WALKING,-25.880000000000003,1858.33,0.05599999999999998,5260.2
1.0,-6.4,1.0,2.5060000000000002,1.0,2.5060000000000002,1778346995.45,WALKING,-43.52,1846.25,0.07199999999999998,3804.4
1.0,-6.4,1.0,2.532,1.0,2.532,1778346995.5,WALKING,-61.16,1834.17,0.07799999999999999,2282.2
1.0,-1.6,0.8,2.034,1.0,2.534,1778346995.55,WALKING,-77.78,1821.9499999999998,0.06899999999999998,2107.1
1.0,1.6,0.6,1.536,1.0,2.528,1778346995.6,WALKING,-88.32,1812.4700000000003,0.05999999999999998,2278.8
1.0,4.8,0.4,1.018,1.0,2.502,1778346995.65,WALKING,-103.8,1805.21,0.04499999999999998,2334.3
1.0,6.4,0.4,0.986,1.0,2.4699999999999998,1778346995.7,WALKING,-114.01,1804.56,0.034999999999999996,2901.3
1.0,6.4,0.4,0.9720000000000001,1.0,2.4560000000000004,1778346995.75,WALKING,-128.95,1809.79,0.034999999999999996,3534.7
1.0,9.6,0.6,1.4580000000000002,1.0,2.442,1778346995.8,WALKING,-144.07999999999998,1820.62,0.039999999999999994,4393.0
1.0,12.8,0.8,1.9440000000000002,1.0,2.436,1778346995.85,WALKING,-159.21,1831.45,0.045,4904.5
1.0,14.4,1.0,2.43,1.0,2.43,1778346995.9,WALKING,-174.44,1843.04,0.05,5416.0
1.0,16.0,1.0,2.43,1.0,2.43,1778346995.95,WALKING,-189.67,1854.63,0.05,5416.0
1.0,20.8,1.0,2.43,1.0,2.43,1778346996.0,WALKING,-206.04000000000002,1860.8600000000001,0.05,5416.0
1.0,20.8,1.0,2.43,1.0,2.43,1778346996.05,WALKING,-216.95,1864.36,0.05,5416.0
1.0,20.8,1.0,2.5840000000000005,1.0,2.5840000000000005,1778346996.1,WALKING,-233.32,1867.0700000000002,0.04199999999999998,4637.8
1.0,20.8,1.0,2.7380000000000004,1.0,2.7380000000000004,1778346996.15,WALKING,-249.19,1865.7,0.033999999999999975,3859.6
1.0,20.8,1.0,2.8920000000000003,1.0,2.8920000000000003,1778346996.2,WALKING,-265.06,1864.33,0.025999999999999978,3081.4
1.0,19.2,1.0,3.0460000000000003,1.0,3.0460000000000003,1778346996.25,WALKING,-279.29,1861.16,0.017999999999999978,2303.2
